#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       2.637334174932e-04       1.028947678836e+02       3.114067373780e+00      -1.061895435551e-01      -8.315698015378e-04      -2.431783352514e-03      -8.456412818906e-06      -4.864067104066e-04       2.336069944530e+00      -1.063547988447e-01       6.748993986399e-02       6.686046937582e-02      -1.525273135355e-03       1.967990607920e-01      -1.875694280439e-04      -5.680409468751e-02      -9.769563814895e-02      -3.715897284547e-02      -1.101902584629e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.101902584629e+01       0.000000000000e+00      -5.271249266209e+00      -2.394958353472e-01      -5.040719359446e-01 
       2.639785176353e-04       1.029773114195e+02       3.114896929238e+00      -1.056288837440e-01      -8.024211973540e-04      -2.361010938370e-03      -8.241603048489e-06      -4.722511310370e-04       2.336705779240e+00      -1.057948019658e-01       6.746070505205e-02       6.684519606586e-02      -1.517259461243e-03       1.966880920898e-01      -1.825019183227e-04      -5.687954035456e-02      -9.767700109343e-02      -3.642003415136e-02      -1.102714580047e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.102714580047e+01       0.000000000000e+00      -5.270701949951e+00      -2.395431375861e-01      -5.047090039349e-01 
       2.642241274587e-04       1.030600084501e+02       3.115672266888e+00      -1.050672167440e-01      -7.731027017137e-04      -2.289819937805e-03      -8.024610241499e-06      -4.580118180597e-04       2.337301030811e+00      -1.052337973535e-01       6.743198234852e-02       6.683031272815e-02      -1.509259724173e-03       1.965772245946e-01      -1.774506494777e-04      -5.695103367691e-02      -9.765895368699e-02      -3.568585317467e-02      -1.103527626789e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.103527626789e+01       0.000000000000e+00      -5.270153691680e+00      -2.395902323766e-01      -5.053454530016e-01 
       2.644702486369e-04       1.031428594375e+02       3.116393067252e+00      -1.045045495471e-01      -7.436138464118e-04      -2.218209148104e-03      -7.805419047825e-06      -4.436885307588e-04       2.337855459867e+00      -1.046717919646e-01       6.740377204717e-02       6.681581947672e-02      -1.501273987635e-03       1.964664596498e-01      -1.724156676934e-04      -5.701850046986e-02      -9.764149336507e-02      -3.495646995072e-02      -1.104341728116e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.104341728116e+01       0.000000000000e+00      -5.269604510197e+00      -2.396371200603e-01      -5.059812778850e-01 
       2.647168828514e-04       1.032258648460e+02       3.117059009989e+00      -1.039408892406e-01      -7.139541670438e-04      -2.146177373442e-03      -7.584014042575e-06      -4.292810297944e-04       2.338368826387e+00      -1.041087928510e-01       6.737607446835e-02       6.680171645645e-02      -1.493302317792e-03       1.963557985223e-01      -1.673970222274e-04      -5.708186650893e-02      -9.762461749783e-02      -3.423192443759e-02      -1.105156887308e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.105156887308e+01       0.000000000000e+00      -5.269054424120e+00      -2.396838009753e-01      -5.066164733021e-01 
       2.649640317907e-04       1.033090251416e+02       3.117669773903e+00      -1.033762430079e-01      -6.841232031776e-04      -2.073723425444e-03      -7.360379726376e-06      -4.147890773158e-04       2.338840889703e+00      -1.035448071600e-01       6.734888991701e-02       6.678800380247e-02      -1.485344780589e-03       1.962452424956e-01      -1.623947619205e-04      -5.714105753585e-02      -9.760832338974e-02      -3.351225651201e-02      -1.105973107665e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.105973107665e+01       0.000000000000e+00      -5.268503452208e+00      -2.397302754705e-01      -5.072510339781e-01 
       2.652116971513e-04       1.033923407924e+02       3.118225036949e+00      -1.028106181293e-01      -6.541204979812e-04      -2.000846123549e-03      -7.134500526003e-06      -4.002124370330e-04       2.339271408509e+00      -1.029798421356e-01       6.732221867751e-02       6.677468163516e-02      -1.477401441405e-03       1.961347928817e-01      -1.574089347785e-04      -5.719599926778e-02      -9.759260827919e-02      -3.279750596457e-02      -1.106790392507e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.106790392507e+01       0.000000000000e+00      -5.267951613401e+00      -2.397765439079e-01      -5.078849546508e-01 
       2.654598806374e-04       1.034758122684e+02       3.118724476235e+00      -1.022440219826e-01      -6.239455979908e-04      -1.927544295167e-03      -6.906360794888e-06      -3.855508742487e-04       2.339660140862e+00      -1.024139051188e-01       6.729606101338e-02       6.676175005987e-02      -1.469472365055e-03       1.960244510217e-01      -1.524395879660e-04      -5.724661740664e-02      -9.757746933804e-02      -3.208771249484e-02      -1.107608745171e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.107608745171e+01       0.000000000000e+00      -5.267398926814e+00      -2.398226066623e-01      -5.085182300701e-01 
       2.657085839606e-04       1.035594400418e+02       3.119167768034e+00      -1.016764620444e-01      -5.935980529830e-04      -1.853816775730e-03      -6.675944813368e-06      -3.708041558680e-04       2.340006844191e+00      -1.018470035488e-01       6.727041716694e-02       6.674920916670e-02      -1.461557615784e-03       1.959142182867e-01      -1.474867678015e-04      -5.729283764871e-02      -9.756290367129e-02      -3.138291570636e-02      -1.108428169016e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.108428169016e+01       0.000000000000e+00      -5.266845411737e+00      -2.398684641220e-01      -5.091508549989e-01 
       2.659578088406e-04       1.036432245864e+02       3.119554587783e+00      -1.011079458900e-01      -5.630774159111e-04      -1.779662408687e-03      -6.443236788689e-06      -3.559720503987e-04       2.340311275295e+00      -1.012791449635e-01       6.724528735910e-02       6.673705903022e-02      -1.453657257271e-03       1.958040960782e-01      -1.425505197520e-04      -5.733458569435e-02      -9.754890831660e-02      -3.068315510162e-02      -1.109248667420e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.109248667420e+01       0.000000000000e+00      -5.266291087627e+00      -2.399141166884e-01      -5.097828242133e-01 
       2.662075570047e-04       1.037271663785e+02       3.119884610095e+00      -1.005384811951e-01      -5.323832429204e-04      -1.705080045495e-03      -6.208220854800e-06      -3.410543279476e-04       2.340573190353e+00      -1.007103370004e-01       6.722067179585e-02       6.672529971588e-02      -1.445771353077e-03       1.956940858139e-01      -1.376308889819e-04      -5.737178725780e-02      -9.753548024399e-02      -2.998847007699e-02      -1.110070243782e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.110070243782e+01       0.000000000000e+00      -5.265735974056e+00      -2.399595647740e-01      -5.104141324971e-01 
       2.664578301881e-04       1.038112658959e+02       3.120157508764e+00      -9.996807573590e-02      -5.015150940637e-04      -1.630068545735e-03      -5.970881072098e-06      -3.260507602453e-04       2.340792344927e+00      -1.001405873973e-01       6.719657071167e-02       6.671393132241e-02      -1.437899969552e-03       1.955841888281e-01      -1.327279238797e-04      -5.740436807366e-02      -9.752261635534e-02      -2.929889991843e-02      -1.110892901522e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.110892901522e+01       0.000000000000e+00      -5.265180090376e+00      -2.400048087870e-01      -5.110447746103e-01 
       2.667086301340e-04       1.038955236188e+02       3.120372956778e+00      -9.939673739025e-02      -4.704725341076e-04      -1.554626777652e-03      -5.731201427537e-06      -3.109611207530e-04       2.340968493973e+00      -9.956990399265e-02       6.717298434221e-02       6.670295395524e-02      -1.430043173988e-03       1.954744064333e-01      -1.278416738221e-04      -5.743225390145e-02      -9.751031348411e-02      -2.861448379752e-02      -1.111716644078e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.111716644078e+01       0.000000000000e+00      -5.264623455950e+00      -2.400498491409e-01      -5.116747453109e-01 
