#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       5.444531980456e-02       3.451942863407e+03      -9.564552645884e-01      -6.123280387973e-04       1.204181461319e-01       2.656133232829e-04       2.221078428848e-04       1.904891119076e-04      -1.349477751150e+00      -1.164558405997e-08       5.905871375622e-01       5.917181667814e-01      -1.923962652808e-06       1.466718036683e-03      -2.295420340469e-06      -9.461692604510e-01      -6.125210020519e-04       1.194854878157e-01      -1.349698697413e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.652655050262e-01       1.599835941804e-05       1.630947685367e-05      -1.349698697413e+00       0.000000000000e+00      -1.369347005231e+00      -1.976097155919e-04       7.628525832913e-02 
       5.498455800486e-02       3.470248295567e+03      -9.593726785329e-01      -6.189128025700e-04       1.200844786857e-01       2.616136326128e-04       2.213921420272e-04       1.903968042293e-04      -1.362934786198e+00      -1.153954180251e-08       5.905653892959e-01       5.916712446385e-01      -1.906613587972e-06       1.473883894347e-03      -2.263878843560e-06      -9.490827443923e-01      -6.190418497559e-04       1.191446528787e-01      -1.363155944665e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.644489215053e-01       1.599835941804e-05       1.631024833569e-05      -1.363155944665e+00       0.000000000000e+00      -1.381958475679e+00      -2.003959509533e-04       7.681556517079e-02 
       5.552132330936e-02       3.488381306941e+03      -9.621902949385e-01      -6.254423394728e-04       1.197337206258e-01       2.576633733983e-04       2.206603330086e-04       1.902948686509e-04      -1.376329733474e+00      -1.143591267984e-08       5.905438926820e-01       5.916252778096e-01      -1.889574662410e-06       1.480982309183e-03      -2.233108936827e-06      -9.518980076096e-01      -6.255079306770e-04       1.187873063321e-01      -1.376551100246e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.636480026503e-01       1.599835941804e-05       1.631101062065e-05      -1.376551100246e+00       0.000000000000e+00      -1.394493120274e+00      -2.031787360687e-04       7.733925731404e-02 
       5.605573362058e-02       3.506348332008e+03      -9.649109762625e-01      -6.319180951971e-04       1.193663664367e-01       2.537612481649e-04       2.199129887965e-04       1.901835025285e-04      -1.389665544715e+00      -1.133459560126e-08       5.905226405985e-01       5.915802290744e-01      -1.872834474443e-06       1.488015795187e-03      -2.203081272938e-06      -9.546178719958e-01      -6.319206879490e-04       1.184139269467e-01      -1.389887116044e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.628621274586e-01       1.599835941804e-05       1.631176404668e-05      -1.389887116044e+00       0.000000000000e+00      -1.406953997225e+00      -2.059584561693e-04       7.785651939970e-02 
       5.658790006241e-02       3.524155434861e+03      -9.675374354637e-01      -6.383414299052e-04       1.189828873380e-01       2.499060318632e-04       2.191506533005e-04       1.900628934124e-04      -1.402945001949e+00      -1.123549574451e-08       5.905016223580e-01       5.915360595028e-01      -1.856382257497e-06       1.494986737332e-03      -2.173763138547e-06      -9.572450119213e-01      -6.382814794137e-04       1.180249709987e-01      -1.403166774230e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.620907122897e-01       1.599835941804e-05       1.631250893241e-05      -1.403166774230e+00       0.000000000000e+00      -1.419343988923e+00      -2.087354738507e-04       7.836752537530e-02 
       5.711792750266e-02       3.541808337874e+03      -9.700722474257e-01      -6.447136248521e-04       1.185837330458e-01       2.460965663397e-04       2.183738436097e-04       1.899332198034e-04      -1.416170730565e+00      -1.113852404440e-08       5.904808305570e-01       5.914927351836e-01      -1.840207884344e-06       1.501897375212e-03      -2.145127425013e-06      -9.597819655064e-01      -6.445915842246e-04       1.176208739717e-01      -1.416392700328e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.613332080861e-01       1.599835941804e-05       1.631324557833e-05      -1.416392700328e+00       0.000000000000e+00      -1.431665813672e+00      -2.115101305562e-04       7.887243921285e-02 
       5.764591502141e-02       3.559312447487e+03      -9.725178592594e-01      -6.510358883298e-04       1.181693333672e-01       2.423317553602e-04       2.175830520171e-04       1.897946518386e-04      -1.429345211024e+00      -1.104359673353e-08       5.904602582910e-01       5.914502242879e-01      -1.824301797066e-06       1.508749824131e-03      -2.117148806972e-06      -9.622311447878e-01      -6.508522087725e-04       1.172020520990e-01      -1.429567374924e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.605890975783e-01       1.599835941804e-05       1.631397426821e-05      -1.429567374924e+00       0.000000000000e+00      -1.443922038675e+00      -2.142827482580e-04       7.937141568976e-02 
       5.817195632575e-02       3.576672877225e+03      -9.748765996647e-01      -6.573093609407e-04       1.177400996674e-01       2.386105601638e-04       2.167787478687e-04       1.896473519153e-04      -1.442470789267e+00      -1.095063492992e-08       5.904398965491e-01       5.914084943296e-01      -1.808654943836e-06       1.515546094694e-03      -2.089800270861e-06      -9.645948449565e-01      -6.570644919463e-04       1.167689037817e-01      -1.442693144081e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.598578927747e-01       1.599835941804e-05       1.631469527044e-05      -1.442693144081e+00       0.000000000000e+00      -1.456115091611e+00      -2.170536309375e-04       7.986460110184e-02 
       5.869614009832e-02       3.593894467689e+03      -9.771506872662e-01      -6.635351200633e-04       1.172964262161e-01       2.349319956122e-04       2.159613792854e-04       1.894914752682e-04      -1.455549685437e+00      -1.085956426886e-08       5.904197387456e-01       5.913675166059e-01      -1.793258777818e-06       1.522288082091e-03      -2.063058949544e-06      -9.668752525805e-01      -6.632295095873e-04       1.163218108925e-01      -1.455772228052e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.591391329506e-01       1.599835941804e-05       1.631540883895e-05      -1.455772228052e+00       0.000000000000e+00      -1.468247268551e+00      -2.198230654914e-04       8.035213376697e-02 
       5.921855034574e-02       3.610981805791e+03      -9.793422383626e-01      -6.697141842970e-04       1.168386913930e-01       2.312951264522e-04       2.151313746846e-04       1.893271704888e-04      -1.468584002585e+00      -1.077031456369e-08       5.903997791561e-01       5.913272645239e-01      -1.778105209397e-06       1.528977579834e-03      -2.036903973164e-06      -9.690744532514e-01      -6.693482789224e-04       1.158611399409e-01      -1.468806729996e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.584323825922e-01       1.599835941804e-05       1.631611521429e-05      -1.468806729996e+00       0.000000000000e+00      -1.480320743511e+00      -2.225913229539e-04       8.083414460282e-02 
       5.973926673848e-02       3.627939242997e+03      -9.814532741226e-01      -6.758475177836e-04       1.163672587741e-01       2.276990637475e-04       2.142891441297e-04       1.891545799913e-04      -1.481575735193e+00      -1.068281949397e-08       5.903800107874e-01       5.912877113700e-01      -1.763186556889e-06       1.535616295619e-03      -2.011313663162e-06      -9.711944386859e-01      -6.754217628699e-04       1.153872431227e-01      -1.481798644498e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.577372294784e-01       1.599835941804e-05       1.631681462463e-05      -1.481798644498e+00       0.000000000000e+00      -1.492337577870e+00      -2.253586597644e-04       8.131075769271e-02 
       6.025836499954e-02       3.644770914508e+03      -9.834857274295e-01      -6.819360350657e-04       1.158824780443e-01       2.241429610879e-04       2.134350804286e-04       1.889738404093e-04      -1.494526778905e+00      -1.059701630948e-08       5.903604266433e-01       5.912488314926e-01      -1.748495524860e-06       1.542205853601e-03      -1.986267124413e-06      -9.732371134884e-01      -6.814508748771e-04       1.149004591991e-01      -1.494749867297e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.570532829379e-01       1.599835941804e-05       1.631750728676e-05      -1.494749867297e+00       0.000000000000e+00      -1.504299729864e+00      -2.281253192060e-04       8.178209081914e-02 
       6.077591720634e-02       3.661480754988e+03      -9.854414488501e-01      -6.879806048832e-04       1.153846858645e-01       2.206260115131e-04       2.125695602117e-04       1.887850829693e-04      -1.507438938066e+00      -1.051284557088e-08       5.903410216917e-01       5.912106022007e-01      -1.734025191855e-06       1.548747792254e-03      -1.961746687632e-06      -9.752043010416e-01      -6.874364827018e-04       1.144011143338e-01      -1.507662202827e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.563801723620e-01       1.599835941804e-05       1.631819340679e-05      -1.507662202827e+00       0.000000000000e+00      -1.516209061758e+00      -2.308915324023e-04       8.224825588240e-02 
       6.129199201859e-02       3.678072511377e+03      -9.873222119145e-01      -6.939820530756e-04       1.148742067131e-01       2.171474450319e-04       2.116929449974e-04       1.885884338503e-04      -1.520313931425e+00      -1.043025092156e-08       5.903217907947e-01       5.911730016161e-01      -1.719768970636e-06       1.555243577895e-03      -1.937735197830e-06      -9.770977487169e-01      -6.933794113077e-04       1.138895229070e-01      -1.520537369926e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.557175457885e-01       1.599835941804e-05       1.631887318092e-05      -1.520537369926e+00       0.000000000000e+00      -1.528067346440e+00      -2.336575191453e-04       8.270935930395e-02 
