# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       9.326212236459e+11       8.690109264885e-22       4.969733709004e-07       1.876595377301e+18       2.812963333424e+04       3.016190562792e-08       2.623429306091e+16       2.869287226404e-07       2.081614238068e+36       2.001870682486e+27       9.025566647816e+24       4.851233942470e-08       1.439995970029e+36       3.521610210108e+36       9.113014152073e-06       1.433565615541e+01 
       9.261382558549e+11       8.812196609945e-22       5.004549166188e-07       1.850596349195e+18       2.812963333423e+04       3.037303896732e-08       2.605192955403e+16       2.889372236982e-07       2.024334923494e+36       1.960413153115e+27       8.838652629012e+24       4.851233942470e-08       1.400371922190e+36       3.424706847654e+36       1.002431556727e-05       1.303241468674e+01 
       9.197003533812e+11       8.935999160116e-22       5.039582902100e-07       1.824957520986e+18       2.812963333423e+04       3.058565024008e-08       2.587083371800e+16       2.909597842633e-07       1.968631751041e+36       1.919814184068e+27       8.655609486331e+24       4.851233942470e-08       1.361838200435e+36       3.330469953404e+36       1.093561698246e-05       1.194638012951e+01 
       9.133072029605e+11       9.061541012313e-22       5.074834916741e-07       1.799673902336e+18       2.812963333423e+04       3.079974979176e-08       2.569099674081e+16       2.929965027524e-07       1.914461350356e+36       1.880055995081e+27       8.476357056271e+24       4.851233942470e-08       1.324364802505e+36       3.238826154749e+36       1.184691839765e-05       1.102742781185e+01 
       9.069584935059e+11       9.188846601992e-22       5.110377969686e-07       1.774740572043e+18       2.812963333422e+04       3.101534804030e-08       2.551240987171e+16       2.950474782709e-07       1.861781544502e+36       1.841121174107e+27       8.300816835471e+24       4.851233942470e-08       1.287922551705e+36       3.149704098056e+36       1.275821981283e-05       1.023975439671e+01 
       9.006539160932e+11       9.317940707901e-22       5.146139301360e-07       1.750152677086e+18       2.812963333422e+04       3.123245547658e-08       2.533506442076e+16       2.971128106181e-07       1.810551317112e+36       1.802992669695e+27       8.128911946325e+24       4.851233942470e-08       1.252483074190e+36       3.063034393112e+36       1.366952122802e-05       9.557104103598e+00 
       8.943931639456e+11       9.448848456902e-22       5.182155291550e-07       1.725905431680e+18       2.812963333422e+04       3.145108266491e-08       2.515895175845e+16       2.991926002916e-07       1.760730780459e+36       1.765653783516e+27       7.960567103316e+24       4.851233942470e-08       1.218018776871e+36       2.978749559103e+36       1.458082264321e-05       8.959785097120e+00 
       8.881759324187e+11       9.581595328870e-22       5.218425940257e-07       1.701994116343e+18       2.812963333421e+04       3.167124024356e-08       2.498406331524e+16       3.012869484929e-07       1.712281144399e+36       1.729088163054e+27       7.795708580046e+24       4.851233942470e-08       1.184502825932e+36       2.896783972067e+36       1.549212405839e-05       8.432738914933e+00 
       8.820019189857e+11       9.716207161641e-22       5.254987627268e-07       1.678414076979e+18       2.812963333421e+04       3.189293892526e-08       2.481039058116e+16       3.033959571316e-07       1.665164686164e+36       1.693279794446e+27       7.634264176943e+24       4.851233942470e-08       1.151909125937e+36       2.817073813802e+36       1.640342547358e-05       7.964253419657e+00 
       8.758708232232e+11       9.852710156051e-22       5.291767593008e-07       1.655160723972e+18       2.812963333420e+04       3.211618949773e-08       2.463792510542e+16       3.055197288307e-07       1.619344720999e+36       1.658212995464e+27       7.476163189648e+24       4.851233942470e-08       1.120212299514e+36       2.739557022179e+36       1.731472688876e-05       7.545082187041e+00 
       8.697823467956e+11       9.991130881028e-22       5.328802217264e-07       1.632229531290e+18       2.812963333420e+04       3.234100282421e-08       2.446665849595e+16       3.076583669317e-07       1.574785573593e+36       1.623872408650e+27       7.321336378043e+24       4.851233942470e-08       1.089387667592e+36       2.664173242816e+36       1.822602830394e-05       7.167828077686e+00 
