# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       1.817237047542e+05       2.274923558258e-08       2.538978128914e+00       7.190696100653e+04       1.414236292783e+04       7.782300676704e-02       2.570016727587e+09       1.464527787473e+00       3.000785548727e+09       1.481023848065e+07       6.677294175228e+04       3.510489637255e-08       2.074487086236e+09       5.170611041195e+09       8.046139480930e+07       2.207899168579e-04       8.803843857340e-02 
       1.804604339554e+05       2.306785364312e-08       2.556668668403e+00       7.091528047373e+04       1.414234523729e+04       7.836768736296e-02       2.552147901013e+09       1.474722508380e+00       2.918210984029e+09       1.450351765227e+07       6.539007056931e+04       3.510489637255e-08       2.017402077882e+09       5.028977004668e+09       7.879503503387e+07       2.209256577709e-04       8.817220092312e-02 
       1.792059445874e+05       2.339092726441e-08       2.574481896092e+00       6.993730715822e+04       1.414232742406e+04       7.891617959685e-02       2.534403287020e+09       1.484987799190e+00       2.837908659759e+09       1.420314896294e+07       6.403583842622e+04       3.510489637255e-08       1.961887902681e+09       4.891226932544e+09       7.716318530149e+07       2.210616893011e-04       8.830708026551e-02 
       1.779601756075e+05       2.371851860886e-08       2.592418654929e+00       6.897285137697e+04       1.414230948730e+04       7.946851013442e-02       2.516782022166e+09       1.495324142904e+00       2.759816050051e+09       1.390900086179e+07       6.270965221727e+04       3.510489637255e-08       1.907901335585e+09       4.757254227070e+09       7.556513091974e+07       2.211980136114e-04       8.844308347412e-02 
       1.767230663975e+05       2.405069070316e-08       2.610479793540e+00       6.802172607332e+04       1.414229142616e+04       8.002470582787e-02       2.499283249010e+09       1.505732025748e+00       2.683872349572e+09       1.362094452235e+07       6.141093111969e+04       3.510489637255e-08       1.855400340972e+09       4.626955217994e+09       7.400017199721e+07       2.213346328811e-04       8.858021746079e-02 
       1.754945567603e+05       2.438750745019e-08       2.628666166282e+00       6.708374678065e+04       1.414227323979e+04       8.058479371708e-02       2.481906116073e+09       1.516211937203e+00       2.610018426176e+09       1.333885378607e+07       6.013910633936e+04       3.510489637255e-08       1.804344039926e+09       4.500229082131e+09       7.246762313695e+07       2.214715493053e-04       8.871848917572e-02 
       1.742745869173e+05       2.472903364118e-08       2.646978633255e+00       6.615873158648e+04       1.414225492732e+04       8.114880103104e-02       2.464649777794e+09       1.526764370017e+00       2.538196774870e+09       1.306260510710e+07       5.889362086160e+04       3.510489637255e-08       1.754692678398e+09       4.376977765132e+09       7.096681313629e+07       2.216087650957e-04       8.885790560767e-02 
       1.730630975057e+05       2.507533496798e-08       2.665418060358e+00       6.524650109709e+04       1.414223648790e+04       8.171675518908e-02       2.447513394491e+09       1.537389820232e+00       2.468351473032e+09       1.279207749818e+07       5.767392920732e+04       3.510489637255e-08       1.706407596260e+09       4.257105905412e+09       6.949708469292e+07       2.217462824800e-04       8.899847378403e-02 
       1.718600295751e+05       2.542647803550e-08       2.683985319325e+00       6.434687840266e+04       1.414221792064e+04       8.228868380225e-02       2.430496132317e+09       1.548088787203e+00       2.400428136873e+09       1.252715247765e+07       5.647949719408e+04       3.510489637255e-08       1.659451197202e+09       4.140520760167e+09       6.805779411700e+07       2.218841037027e-04       8.914020077100e-02 
       1.706653245850e+05       2.578253037434e-08       2.702681287752e+00       6.345968904287e+04       1.414219922467e+04       8.286461467463e-02       2.413597163223e+09       1.558861773616e+00       2.334373879094e+09       1.226771401753e+07       5.530980170212e+04       3.510489637255e-08       1.613786919455e+09       4.027132133417e+09       6.664831104923e+07       2.220222310246e-04       8.928309367370e-02 
       1.694789244016e+05       2.614356045360e-08       2.721506849146e+00       6.258476097292e+04       1.414218039911e+04       8.344457580470e-02       2.396815664915e+09       1.569709285515e+00       2.270137267700e+09       1.201364849277e+07       5.416433044531e+04       3.510489637255e-08       1.569379207330e+09       3.916852306037e+09       6.526801818482e+07       2.221606667234e-04       8.942715963631e-02 
       1.683007712956e+05       2.650963769382e-08       2.740462892956e+00       6.172192453015e+04       1.414216144306e+04       8.402859538668e-02       2.380150820817e+09       1.580631832317e+00       2.207668285963e+09       1.176484463143e+07       5.304258174676e+04       3.510489637255e-08       1.526193483525e+09       3.809595967705e+09       6.391631100310e+07       2.222994130936e-04       8.957240584216e-02 
       1.671308079388e+05       2.688083248019e-08       2.759550314615e+00       6.087101240098e+04       1.414214235564e+04       8.461670181192e-02       2.363601820026e+09       1.591629926840e+00       2.146918293474e+09       1.152119346598e+07       5.194406431910e+04       3.510489637255e-08       1.484196122214e+09       3.705280150721e+09       6.259259750280e+07       2.224384724467e-04       8.971883951393e-02 
       1.659689774013e+05       2.725721617580e-08       2.778770015575e+00       6.003185958844e+04       1.414212313594e+04       8.520892367024e-02       2.347167857279e+09       1.602704085317e+00       2.087839988268e+09       1.128258828554e+07       5.086829704933e+04       3.510489637255e-08       1.443354422853e+09       3.603824165646e+09       6.129629794277e+07       2.225778471113e-04       8.986646791370e-02 
       1.648152231493e+05       2.763886113520e-08       2.798122903356e+00       5.920430338003e+04       1.414210378305e+04       8.580528975136e-02       2.330848132909e+09       1.613854827425e+00       2.030387369999e+09       1.104892458921e+07       4.981480878813e+04       3.510489637255e-08       1.403636584729e+09       3.505149538714e+09       6.002684458805e+07       2.227175394332e-04       9.001529834314e-02 
       1.636694890419e+05       2.802584071811e-08       2.817609891566e+00       5.838818331608e+04       1.414208429607e+04       8.640582904624e-02       2.314641852808e+09       1.625082676301e+00       1.974515704120e+09       1.082010004022e+07       4.878313814347e+04       3.510489637255e-08       1.365011682193e+09       3.409179950953e+09       5.878368146126e+07       2.228575517754e-04       9.016533814359e-02 
       1.625317193281e+05       2.841822930327e-08       2.837231899963e+00       5.758334115862e+04       1.414206467406e+04       8.701057074856e-02       2.298548228389e+09       1.636388158568e+00       1.920181487054e+09       1.059601442119e+07       4.777283327858e+04       3.510489637255e-08       1.327449640583e+09       3.315841178990e+09       5.756626409912e+07       2.229978865186e-04       9.031659469620e-02 
       1.614018586450e+05       2.881610230253e-08       2.856989854476e+00       5.678962086052e+04       1.414204491610e+04       8.761954425606e-02       2.282566476545e+09       1.647771804351e+00       1.867342412319e+09       1.037656959018e+07       4.678345171408e+04       3.510489637255e-08       1.290921212807e+09       3.225061037482e+09       5.637405931392e+07       2.231385460609e-04       9.046907542207e-02 
       1.602798520142e+05       2.921953617514e-08       2.876884687254e+00       5.600686853520e+04       1.414202502127e+04       8.823277917202e-02       2.266695819615e+09       1.659234147309e+00       1.815957337589e+09       1.016166943775e+07       4.581456013414e+04       3.510489637255e-08       1.255397956572e+09       3.136769323119e+09       5.520654496013e+07       2.232795328184e-04       9.062278778235e-02 
       1.591656448394e+05       2.962860844216e-08       2.896917336702e+00       5.523493242668e+04       1.414200498862e+04       8.885030530665e-02       2.250935485341e+09       1.670775724648e+00       1.765986252659e+09       9.951219844838e+06       4.486573419674e+04       3.510489637255e-08       1.220852212237e+09       3.050897760180e+09       5.406320970559e+07       2.234208492247e-04       9.077773927836e-02 
       1.580591829042e+05       3.004339770120e-08       2.917088747528e+00       5.447366288010e+04       1.414198481721e+04       8.947215267858e-02       2.235284706836e+09       1.682397077146e+00       1.717390248293e+09       9.745128641549e+06       4.393655834783e+04       3.510489637255e-08       1.187257081274e+09       2.967379947575e+09       5.294355280768e+07       2.235624977317e-04       9.093393745173e-02 
       1.569604123687e+05       3.046398364120e-08       2.937399870772e+00       5.372291231260e+04       1.414196450609e+04       9.009835151629e-02       2.219742722543e+09       1.694098749179e+00       1.670131485929e+09       9.543305566800e+06       4.302662563931e+04       3.510489637255e-08       1.154586405332e+09       2.886151307347e+09       5.184708389395e+07       2.237044808093e-04       9.109138988451e-02 
       1.558692797674e+05       3.089044705755e-08       2.957851663858e+00       5.298253518462e+04       1.414194405429e+04       9.072893225956e-02       2.204308776197e+09       1.705881288738e+00       1.624173168216e+09       9.345662228778e+06       4.213553755085e+04       3.510489637255e-08       1.122814745860e+09       2.807149034590e+09       5.077332274737e+07       2.238468009455e-04       9.125010419927e-02 
       1.547857320065e+05       3.132286986734e-08       2.978445090626e+00       5.225238797162e+04       1.414192346087e+04       9.136392556098e-02       2.188982116793e+09       1.717745247456e+00       1.579479510362e+09       9.152112066230e+06       4.126290381528e+04       3.510489637255e-08       1.091917364309e+09       2.730312048737e+09       4.972179909605e+07       2.239894606470e-04       9.141008805926e-02 
       1.537097163612e+05       3.176133512487e-08       2.999181121382e+00       5.153232913615e+04       1.414190272484e+04       9.200336228743e-02       2.173761998544e+09       1.729691180630e+00       1.536015712275e+09       8.962570310556e+06       4.040834224777e+04       3.510489637255e-08       1.061870202861e+09       2.655580946197e+09       4.869205240723e+07       2.241324624389e-04       9.157134916846e-02 
       1.526411804732e+05       3.220592703729e-08       3.020060732930e+00       5.082221910034e+04       1.414188184522e+04       9.264727352153e-02       2.158647680849e+09       1.741719647241e+00       1.493747931463e+09       8.776953948681e+06       3.957147857836e+04       3.510489637255e-08       1.032649865708e+09       2.582897954283e+09       4.768363168562e+07       2.242758088647e-04       9.173389527177e-02 
       1.515800723483e+05       3.265673098056e-08       3.041084908620e+00       5.012192021877e+04       1.414186082105e+04       9.329569056322e-02       2.143638428255e+09       1.753831209982e+00       1.452643256684e+09       8.595181686700e+06       3.875194628810e+04       3.510489637255e-08       1.004233600824e+09       2.512206886417e+09       4.669609527587e+07       2.244195024871e-04       9.189773415506e-02 
